paragraph_id,paragraph_sequence,date_set_or_published,date_sent,issue_id,number_as_printed,post,first_city,first_city_id,first_is_location,second_city,second_city_id,second_is_location,lines_count,domestic_or_foreign,category_primary,category_secondary,notes
5925,22,1648-03-18,1648-03-07,160,156,NA,Turin,412,y,NA,NA,NA,6,Foreign,Other (explained in notes);War & Conflict,NA,NA
6021,13,1648-04-05,1648-03-29,163,160,NA,Turin,412,y,NA,NA,NA,8,Foreign,War & Conflict,NA,NA
6070,16,1648-04-22,1648-04-12,165,162,NA,Turin,412,y,NA,NA,NA,6,Foreign,War & Conflict,NA,NA
6110,25,1648-04-30,1648-04-15,166,163,NA,Turin,412,y,NA,NA,NA,9,Foreign,Entertainment,NA,NA
6166,13,1648-05-13,1648-05-02,168,165,NA,Turin,412,y,NA,NA,NA,24,Foreign,Diplomacy/Politics;War & Conflict,NA,NA
6205,16,1648-05-20,1648-05-11,169,166,NA,Turin,412,y,NA,NA,NA,7,Foreign,War & Conflict,NA,NA
6230,13,1648-05-27,1648-05-17,170,167,NA,Turin,412,y,NA,NA,NA,10,Foreign,War & Conflict,NA,NA
6266,15,1648-06-03,1648-05-24,171,168,NA,Turin,412,y,NA,NA,NA,6,Foreign,War & Conflict,NA,NA
6342,25,1648-06-17,1648-06-07,173,170,NA,Turin,412,y,NA,NA,NA,13,Foreign,War & Conflict,NA,NA
6406,14,1648-07-01,1648-06-11,175,172,NA,Turin,412,y,NA,NA,NA,9,Foreign,War & Conflict,NA,NA
6505,17,1648-07-22,1648-07-04,178,175,NA,Turin,412,y,NA,NA,NA,13,Foreign,Royal Courts,NA,NA
6506,18,1648-07-22,1648-07-05,178,175,NA,Turin,412,y,NA,NA,NA,11,Foreign,Royal Courts;War & Conflict,NA,NA
6588,18,1648-08-10,1648-08-01,181,178,NA,Turin,412,y,NA,NA,NA,16,Foreign,War & Conflict,NA,NA
6617,14,1648-08-18,1648-08-09,182,179,NA,Turin,412,y,NA,NA,NA,12,Foreign,War & Conflict,NA,NA
6648,13,1648-08-24,1648-08-17,183,180,NA,Turin,412,y,NA,NA,NA,14,Foreign,War & Conflict,NA,NA
6758,26,1648-09-17,1648-09-05,186,183,NA,Turin,412,y,NA,NA,NA,33,Foreign,Diplomacy/Politics,NA,NA
6781,16,1648-09-24,1648-09-13,187,184,NA,Turin,412,y,NA,NA,NA,11,Foreign,Diplomacy/Politics;Royal Courts,NA,NA
6814,24,1648-09-30,1648-09-17,188,185,NA,Turin,412,y,Camp before Cremona,NA,y,9,Foreign,War & Conflict,NA,NA
6941,14,1648-10-28,1648-10-05,192,189,NA,Turin,412,y,NA,NA,NA,16,Foreign,War & Conflict,NA,NA
6942,15,1648-10-28,1648-10-11,192,189,NA,Turin,412,y,NA,NA,NA,4,Foreign,Royal Courts,NA,NA
6943,16,1648-10-28,1648-10-11,192,189,NA,Turin,412,y,NA,NA,NA,12,Foreign,Diplomacy/Politics;War & Conflict,NA,NA
6944,17,1648-10-28,1648-10-11,192,189,NA,Turin,412,y,Camp before Cremona,NA,y,5,Foreign,NA,NA,NA
6976,17,1648-11-04,1648-10-18,193,190,NA,Turin,412,y,NA,NA,NA,16,Foreign,War & Conflict,NA,NA
7037,21,1648-11-18,1648-10-25,195,192,NA,Turin,412,y,Lingotto,411,y,5,Foreign,Diplomacy/Politics;Royal Courts,NA,NA
7038,22,1648-11-18,1648-11-01,195,192,NA,Turin,412,y,NA,NA,NA,9,Foreign,Diplomacy/Politics;War & Conflict,NA,NA
7039,23,1648-11-18,1648-11-01,195,192,NA,Turin,412,y,NA,NA,NA,14,Foreign,Diplomacy/Politics;War & Conflict,NA,NA
7120,17,1648-12-02,1648-11-14,197,194,NA,Turin,412,y,NA,NA,NA,15,Foreign,War & Conflict,NA,NA
7121,18,1648-12-02,1648-11-21,197,194,NA,Turin,412,y,NA,NA,NA,26,Foreign,War & Conflict,NA,NA
7150,18,1648-12-09,1648-11-28,198,195,NA,Turin,412,y,NA,NA,NA,16,Foreign,War & Conflict,NA,NA
7216,17,1648-12-23,1648-12-05,200,197,NA,Turin,412,y,NA,NA,NA,3,Foreign,Other (explained in notes);Royal Courts,NA,NA
7217,18,1648-12-23,1648-12-05,200,197,NA,Turin,412,y,NA,NA,NA,9,Foreign,War & Conflict,NA,NA
7218,19,1648-12-23,1648-12-14,200,197,NA,Turin,412,y,NA,NA,NA,25,Foreign,War & Conflict,NA,NA
7256,13,1649-01-06,1648-12-20,202,199,NA,Turin,412,y,NA,NA,NA,6,Foreign,Other (explained in notes);Religion,NA,NA
7598,21,1649-03-24,1649-03-10,213,210,NA,Turin,412,y,NA,NA,NA,10,Foreign,War & Conflict,NA,NA
7633,20,1649-03-30,1649-03-15,214,211,NA,Turin,412,y,NA,NA,NA,7,Foreign,Diplomacy/Politics;War & Conflict,NA,NA
7751,15,1649-04-28,1649-04-04,218,215,NA,Turin,412,y,NA,NA,NA,4,Foreign,War & Conflict,NA,NA
7815,21,1649-05-10,1649-05-03,220,217,NA,Turin,412,y,NA,NA,NA,9,Foreign,Diplomacy/Politics,NA,NA
7850,24,1649-05-17,1649-05-10,221,218,NA,Turin,412,y,NA,NA,NA,15,Foreign,War & Conflict,NA,NA
8032,13,1649-06-21,1649-06-13,226,223,NA,Turin,412,y,NA,NA,NA,3,Foreign,War & Conflict,NA,NA
8067,11,1649-06-28,1649-06-19,227,224,NA,Turin,412,y,NA,NA,NA,8,Foreign,Diplomacy/Politics;Entertainment;Royal Courts,NA,NA
8130,9,1649-07-12,1649-07-03,229,226,NA,Turin,412,y,NA,NA,NA,7,Foreign,Diplomacy/Politics,NA,NA
8193,14,1649-07-28,1649-07-17,231,228,NA,Turin,412,y,NA,NA,NA,3,Foreign,Royal Courts,NA,NA
8194,15,1649-07-28,1649-07-17,231,228,NA,Turin,412,y,NA,NA,NA,5,Foreign,Diplomacy/Politics,NA,NA
8229,19,1649-08-04,1649-07-15,232,229,NA,Turin,412,y,NA,NA,NA,7,Foreign,War & Conflict,NA,NA
8256,14,1649-08-10,1649-08-01,233,230,NA,Turin,412,y,NA,NA,NA,6,Foreign,Diplomacy/Politics,NA,NA
8280,8,1649-08-17,1649-08-07,234,231,NA,Turin,412,y,NA,NA,NA,22,Foreign,Diplomacy/Politics,NA,NA
8312,13,1649-08-24,1649-08-15,235,232,NA,Turin,412,y,NA,NA,NA,13,Foreign,Diplomacy/Politics;Religion,NA,NA
8434,14,1649-09-21,1649-09-12,239,236,NA,Turin,412,y,NA,NA,NA,24,Foreign,Other (explained in notes);War & Conflict,NA,NA
8734,16,1649-01-10,1648-12-26,256,NA,NA,Turin,412,y,NA,NA,NA,11,Foreign,War & Conflict,NA,NA
11434,21,1649-05-10,1649-05-01,426,NA,NA,Turin,412,y,NA,NA,NA,4,Foreign,War & Conflict,NA,NA
11628,30,1649-05-18,1649-05-10,440,NA,NA,Turin,412,y,NA,NA,NA,18,Foreign,War & Conflict,NA,NA
12004,11,1649-05-25,1649-05-05,463,NA,NA,Turin,412,y,NA,NA,NA,3,Foreign,War & Conflict,NA,NA
12005,12,1649-05-25,1649-05-05,463,NA,NA,Turin,412,y,Genoa,448,y,1,Foreign,Royal Courts,NA,NA
12006,13,1649-05-25,1649-05-05,463,NA,NA,Turin,412,y,Venice,525,y,2,Foreign,Royal Courts,NA,NA
12007,14,1649-05-25,NA,463,NA,NA,Turin,412,y,Barcelona,303,y,4,Foreign,War & Conflict,NA,NA
12008,15,1649-05-25,NA,463,NA,NA,Turin,412,y,Messina,566,y,2,Foreign,Diplomacy/Politics,NA,NA
12212,19,1649-05-30,1649-05-16,476,NA,NA,Turin,412,y,NA,NA,NA,4,Foreign,War & Conflict,NA,NA
12581,19,1649-06-15,1649-06-06,501,NA,NA,Turin,412,y,NA,NA,NA,3,Foreign,War & Conflict,NA,NA
12805,25,1649-06-22,1649-06-17,513,NA,NA,Turin,412,y,NA,NA,NA,3,Foreign,War & Conflict,NA,NA
12928,20,1649-06-27,1649-06-13,520,NA,NA,Turin,412,y,NA,NA,NA,4,Foreign,War & Conflict,NA,NA
13064,21,1649-06-26,1649-06-24,528,NA,NA,Turin,412,y,NA,NA,NA,13,Foreign,Diplomacy/Politics,NA,NA
13195,23,1649-07-06,1649-06-28,535,NA,NA,Turin,412,y,NA,NA,NA,5,Foreign,Entertainment,NA,NA
13700,22,1649-07-26,1649-07-17,564,NA,NA,Turin,412,y,NA,NA,NA,5,Foreign,Religion,NA,NA
13935,10,1649-08-03,1649-07-25,577,NA,NA,Turin,412,y,NA,NA,NA,9,Foreign,War & Conflict,NA,NA
14153,21,1649-08-10,1649-08-10,586,NA,NA,Turin,412,y,NA,NA,NA,8,Foreign,War & Conflict,NA,NA
14372,26,1649-08-16,1649-08-07,597,NA,NA,Turin,412,y,NA,NA,NA,15,Foreign,War & Conflict,NA,NA
14560,26,1649-08-22,1649-08-19,606,NA,NA,Turin,412,y,Santhià,NA,y,9,Foreign,War & Conflict,NA,NA
14793,23,1649-09-01,1649-08-28,616,NA,NA,Turin,412,y,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
15451,13,1649-09-23,1649-09-12,648,NA,NA,Turin,412,y,NA,NA,NA,25,Foreign,Other,NA,NA
4582,12,1647-06-06,1647-05-24,120,117,NA,Turingen,NA,NA,3,NA,NA,3,Foreign,War & Conflict,NA,NA
4583,13,1647-06-06,1647-05-24,120,117,NA,Turingen,NA,NA,Wizer (?),NA,NA,10,Foreign,War & Conflict,NA,NA
2396,32,NA,NA,63,63,Dutch Post,Tyan,NA,NA,NA,NA,NA,6,Foreign,War & Conflict,NA,NA
2127,15,NA,NA,57,57,NA,Ulm,477,y,NA,NA,NA,14,Foreign,War & Conflict,NA,NA
3980,20,1647-02-20,1647-01-29,105,103,Dutch Post,Ulm,477,y,NA,NA,NA,13,Foreign,Diplomacy/Politics;War & Conflict,NA,NA
4272,19,1647-04-09,1647-03-22,112,109,Dutch Post,Ulm,477,y,NA,NA,NA,13,Foreign,Diplomacy/Politics,NA,NA
3755,35,1647-01-13,NA,99,97,NA,Ulster,NA,NA,NA,NA,NA,3,Domestic,Ireland;War & Conflict,NA,NA
3761,1,1647-01-14,1647-12-26,100,98,NA,Ulster,NA,NA,NA,NA,NA,65,Domestic,Diplomacy/Politics;Ireland;War & Conflict,NA,NA
7426,2,1649-02-15,1649-02-01,208,205,NA,Ulster,NA,NA,NA,NA,NA,31,Domestic,Diplomacy/Politics;Ireland;War & Conflict,NA,NA
8873,3,1649-01-18,1649-01-04,266,NA,NA,Ulster,NA,NA,NA,NA,NA,24,Domestic,Ireland,NA,NA
12690,10,1649-06-19,NA,507,NA,NA,Ulster,NA,NA,NA,NA,NA,7,Foreign,War & Conflict,NA,NA
12887,4,1649-06-22,NA,518,NA,NA,Ulster,NA,NA,NA,NA,NA,12,Foreign,War & Conflict,NA,NA
14233,16,1649-08-15,1649-08-08,590,NA,NA,Ulster,NA,NA,NA,NA,NA,22,Foreign,War & Conflict,NA,NA
12970,16,1649-07-02,NA,522,NA,NA,Unclear,NA,NA,NA,NA,NA,6,Foreign,War & Conflict,NA,NA
13006,5,1649-06-29,1649-06-22,524,NA,NA,Unclear,NA,NA,NA,NA,NA,9,Foreign,Diplomacy/Politics,NA,NA
14976,1,1649-09-05,NA,625,NA,NA,Unclear,NA,NA,NA,NA,NA,35,Foreign,Diplomacy/Politics,NA,NA
11369,5,1649-05-07,1649-04-15,421,NA,NA,Unclear(don't include in time),NA,NA,Kinsale,16,y,65,Foreign,Royal Courts,NA,Intercepted letter
6618,15,1648-08-18,1648-08-01,182,179,NA,United Provinces,NA,NA,NA,NA,NA,21,Foreign,Diplomacy/Politics,NA,NA
6651,16,1648-08-24,1648-08-16,183,180,NA,Upper Bavaria,NA,NA,Landau in der Pfalz,420,y,7,Foreign,War & Conflict,NA,NA
4778,5,1647-07-17,1647-06-29,126,123,NA,Upper Palatinate,NA,NA,Cheb,527,y,3,Foreign,War & Conflict,NA,NA
4851,7,1647-08-07,1647-07-14,128,125,NA,Upper Palatinate,NA,NA,NA,NA,NA,7,Foreign,War & Conflict,NA,NA
4936,11,1647-08-21,1647-08-01,130,127,NA,Upper Palatinate,NA,NA,NA,NA,NA,29,Foreign,War & Conflict,NA,NA
4976,12,1647-08-27,1647-08-08,131,128,NA,Upper Palatinate,NA,NA,NA,NA,NA,6,Foreign,War & Conflict,NA,NA
5027,18,1647-09-04,1647-08-17,132,129,NA,Upper Palatinate,NA,NA,Bohemia,NA,NA,12,Foreign,War & Conflict,NA,NA
5495,19,1647-12-11,1647-11-23,146,143,NA,Upper Palatinate,NA,NA,NA,NA,NA,6,Foreign,War & Conflict,NA,NA
6114,29,1648-04-30,1648-04-20,166,163,NA,Upper Palatinate,NA,NA,NA,NA,NA,7,Foreign,War & Conflict,NA,NA
6115,30,1648-04-30,1648-04-20,166,163,NA,Upper Palatinate,NA,NA,NA,NA,NA,6,Foreign,War & Conflict,NA,NA
6664,29,1648-08-30,NA,183,180,NA,Uttoxiter,155,y,NA,NA,NA,24,Domestic;Foreign,War & Conflict,NA,NA
8316,17,1649-08-24,1649-08-20,235,232,NA,Uzerche,294,y,NA,NA,NA,10,Foreign,Diplomacy/Politics,NA,NA
14563,29,1649-08-22,1649-08-22,606,NA,NA,Uzerche,294,y,NA,NA,NA,12,Foreign,War & Conflict,NA,NA
14559,25,1649-08-22,1649-08-17,606,NA,NA,Valciennes,347,y,NA,NA,NA,3,Foreign,War & Conflict,NA,NA
11162,3,1649-04-30,NA,404,NA,NA,Various,NA,NA,NA,NA,NA,14,Domestic,Diplomacy/Politics,NA,NA
12166,10,1649-05-28,NA,473,NA,NA,Various,NA,NA,NA,NA,NA,18,Foreign,War & Conflict,NA,NA
14755,16,1649-09-03,NA,615,NA,NA,Various,NA,NA,NA,NA,NA,17,Domestic,Other,NA,NA
14955,14,1649-09-10,NA,623,NA,NA,Various,NA,NA,NA,NA,NA,11,Foreign,Legal/Criminal,NA,NA
15550,17,1649-10-04,NA,653,NA,NA,Various,NA,NA,NA,NA,NA,11,Domestic,Advertisements,NA,NA
1514,16,NA,NA,41,41,NA,Various all in one paragraph,NA,NA,NA,NA,NA,7,Foreign,War & Conflict,NA,NA
10011,6,1649-03-17,NA,337,NA,NA,Various counties,NA,NA,NA,NA,NA,6,Domestic,Diplomacy/Politics,NA,NA
4515,39,1647-05-21,NA,118,115,Dutch Post,Vecht,NA,NA,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
12259,20,1649-06-06,NA,480,NA,NA,Venetian Navy,NA,NA,NA,NA,NA,19,Foreign,War & Conflict,NA,NA
580,10,NA,NA,18,18,NA,Venice,525,y,NA,NA,NA,4,Foreign,War & Conflict,NA,NA
950,16,NA,NA,27,27,NA,Venice,525,y,NA,NA,NA,10,Foreign,War & Conflict,NA,NA
1594,11,NA,NA,43,43,NA,Venice,525,y,NA,NA,NA,10,Foreign,Opinion;War & Conflict,NA,NA
1637,14,1645-12-07,NA,44,44,NA,Venice,525,y,NA,NA,NA,15,Foreign,Diplomacy/Politics;War & Conflict,NA,Duke of Venice chosen as Generalissimo against Turks
1680,11,1646-01-02,NA,45,45,NA,Venice,525,y,NA,NA,NA,9,Foreign,War & Conflict,NA,NA
1831,6,NA,NA,49,49,NA,Venice,525,y,NA,NA,NA,5,Foreign,Diplomacy/Politics;Royal Courts,NA,Death of Duke of Venice
1832,7,NA,NA,49,49,NA,Venice,525,y,Candia,NA,y,22,Foreign,War & Conflict,NA,NA
1867,13,1646-02-06,NA,50,50,NA,Venice,525,y,NA,NA,NA,4,Foreign,Diplomacy/Politics,NA,Election of new Duke
1868,14,NA,NA,50,50,NA,Venice,525,y,NA,NA,NA,11,Foreign,War & Conflict,NA,NA
1869,15,NA,NA,50,50,NA,Venice,525,y,NA,NA,NA,3,Foreign,War & Conflict,NA,NA
1902,14,NA,NA,51,51,NA,Venice,525,y,NA,NA,NA,12,Foreign,Diplomacy/Politics;Royal Courts,NA,Report on ceremony of new duke
1943,12,NA,NA,52,52,NA,Venice,525,y,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
2091,8,NA,NA,56,56,NA,Venice,525,y,Chania,673,y,6,Foreign,War & Conflict,NA,NA
2124,12,NA,NA,57,57,NA,Venice,525,y,NA,NA,NA,17,Foreign,War & Conflict,NA,NA
2160,9,1646-04-02,NA,58,58,NA,Venice,525,y,Constantinople,684,y,12,Foreign,War & Conflict,NA,NA
2215,27,NA,NA,59,59,NA,Venice,525,y,Chania,673,y,6,Foreign,War & Conflict,NA,NA
2281,16,1646-04-24,1646-04-01,61,61,French Post,Venice,525,y,NA,NA,NA,6,Foreign,War & Conflict,NA,NA
2293,28,1646-04-24,NA,61,61,NA,Venice,525,y,Chania,673,y,5,Foreign,War & Conflict,NA,NA
2617,10,NA,NA,69,69,French Post,Venice,525,y,Candia,NA,y,13,Foreign,War & Conflict,NA,NA
2682,27,1646-06-26,NA,70,70,French Post,Venice,525,y,NA,NA,NA,4,Foreign,War & Conflict,NA,NA
2683,28,1646-06-26,NA,70,70,French Post,Venice,525,y,Zadar,563,NA,8,Foreign,War & Conflict,NA,NA
2708,8,1646-07-02,NA,71,71,French Post,Venice,525,y,NA,NA,NA,14,Foreign,War & Conflict,NA,NA
2776,29,1646-07-10,NA,72,72,French Post,Venice,525,y,Zadar,563,y,4,Foreign,War & Conflict,NA,NA
2777,30,1646-07-10,NA,72,72,French Post,Venice,525,y,Messina,566,y,4,Foreign,War & Conflict,NA,NA
2778,31,1646-07-10,NA,72,72,French Post,Venice,525,y,Constantinople,684,y,3,Foreign,War & Conflict,NA,NA
2779,32,1646-07-10,NA,72,72,French Post,Venice,525,y,NA,NA,NA,3,Foreign,War & Conflict,NA,NA
2780,33,1646-07-10,NA,72,72,French Post,Venice,525,y,Candia,NA,y,8,Foreign,War & Conflict,NA,NA
2837,25,1646-07-18,1646-06-10,73,73,French Post,Venice,525,y,Constantinople,684,y,7,Foreign,War & Conflict,NA,NA
2838,26,1646-07-18,1646-06-11,73,73,French Post,Venice,525,y,NA,NA,NA,3,Foreign,Diplomacy/Politics;Religion;Royal Courts,NA,NA
2839,26,1646-07-18,NA,73,73,French Post,Venice,525,y,NA,NA,NA,4,Foreign,Other (explained in notes);Sensational News,NA,NA
2840,27,1646-07-18,NA,73,73,French Post,Venice,525,y,Persia,NA,NA,4,Foreign,Diplomacy/Politics,NA,NA
2866,3,1646-07-23,NA,74,74,Dutch Post,Venice,525,y,Novigrade,546,y,2,Foreign,War & Conflict,NA,NA
2894,30,1646-07-24,NA,74,74,French Post,Venice,525,y,Dardanels,NA,NA,19,Foreign,War & Conflict,NA,NA
2895,31,1646-07-24,NA,74,74,French Post,Venice,525,y,Souda,676,y,5,Foreign,War & Conflict,NA,NA
2896,32,1646-07-24,NA,74,74,French Post,Venice,525,y,Corfu,658,y,1,Foreign,War & Conflict,NA,NA
2897,33,1646-07-24,NA,74,74,French Post,Venice,525,y,Dalmatia,NA,NA,4,Foreign,War & Conflict,NA,NA
2931,17,1646-08-01,1646-07-03,75,75,NA,Venice,525,y,Bosphorus,NA,NA,13,Foreign,War & Conflict,NA,NA
2932,18,1646-08-01,1646-07-03,75,75,NA,Venice,525,y,Zadar,563,y,6,Foreign,War & Conflict,NA,NA
2933,18,1646-08-01,1646-07-03,75,75,NA,Venice,525,y,Sebenico fortress,NA,y,2,Foreign,War & Conflict,NA,NA
2934,19,1646-08-01,1646-07-03,75,75,NA,Venice,525,y,"Chania, Crete",NA,y,2,Foreign,Economics and Trade;War & Conflict,NA,NA
2956,11,1646-08-06,NA,76,76,French Post,Venice,525,y,Bosphorus,NA,NA,6,Foreign,War & Conflict,NA,NA
2957,12,1646-08-06,NA,76,76,French Post,Venice,525,y,Dalmatia,NA,NA,4,Foreign,War & Conflict,NA,NA
2958,13,1646-08-06,NA,76,76,French Post,Venice,525,y,NA,NA,NA,6,Foreign,War & Conflict,NA,NA
2959,14,1646-08-06,NA,76,76,French Post,Venice,525,y,NA,NA,NA,3,Foreign,War & Conflict,NA,NA
2960,15,1646-08-06,NA,76,76,French Post,Venice,525,y,Valle Seriana,NA,NA,13,Foreign,Other (explained in notes);Sensational News,NA,Surprisingly scientific explanation!
3005,22,1646-08-15,1649-07-11,77,77,French Post,Venice,525,y,Novigrade,546,y,16,Foreign,War & Conflict,NA,Great chain
3033,15,1646-08-24,NA,78,78,NA,Venice,525,y,Zadar,563,y,21,Foreign,War & Conflict,NA,NA
3050,14,1646-08-29,NA,79,79,NA,Venice,525,y,Zadar,563,y,8,Foreign,War & Conflict,NA,NA
3076,20,1646-09-05,NA,80,80,NA,Venice,525,y,Zadar,563,y,30,Foreign,War & Conflict,NA,NA
3077,21,1646-09-05,NA,80,80,NA,Venice,525,y,Isle of Pago,562,y,4,Foreign,War & Conflict,NA,NA
3078,22,1646-09-05,NA,80,80,NA,Venice,525,y,Candia,NA,y,8,Foreign,War & Conflict,NA,NA
3079,23,1646-09-05,NA,80,80,NA,Venice,525,y,Kythira,669,y,14,Foreign,War & Conflict,NA,NA
3080,24,1646-09-05,NA,80,80,NA,Venice,525,y,Corfu,658,y,7,Foreign,War & Conflict,NA,NA
3109,20,1646-09-12,NA,81,81,NA,Venice,525,y,Novigrade,546,y,10,Foreign,War & Conflict,NA,NA
3110,21,1646-09-12,1646-08-09,81,81,NA,Venice,525,y,NA,NA,NA,14,Foreign,War & Conflict,NA,NA
3162,22,1646-09-30,NA,83,83,NA,Venice,525,y,NA,NA,NA,22,Foreign,War & Conflict,NA,NA
3163,23,1646-09-30,NA,83,83,NA,Venice,525,y,NA,NA,NA,10,Foreign,Diplomacy/Politics,NA,NA
3164,24,1646-09-30,NA,83,83,NA,Venice,525,y,NA,NA,NA,26,Foreign,War & Conflict,NA,NA
3208,41,1646-10-04,NA,84,84,NA,Venice,525,y,Port of Suda,675,y,9,Foreign,War & Conflict,NA,NA
3209,42,1646-10-04,NA,84,84,NA,Venice,525,y,Zadar,563,y,4,Foreign,War & Conflict,NA,NA
3210,43,1646-10-04,NA,84,84,NA,Venice,525,y,Bosnia,NA,NA,11,Foreign,War & Conflict,NA,NA
3243,24,1646-10-12,1646-09-21,85,85,NA,Venice,525,y,Chalkis,671,y,5,Foreign,War & Conflict,NA,NA
3296,16,1646-10-26,1646-09-26,87,87,NA,Venice,525,y,Zakynythos,662,y,28,Foreign,War & Conflict,NA,NA
3317,16,1646-10-31,NA,89,88,NA,Venice,525,y,NA,NA,NA,4,Foreign,Diplomacy/Politics,NA,NA
3318,17,1646-10-31,1646-09-23,89,88,NA,Venice,525,y,Souda,676,y,22,Foreign,War & Conflict,NA,NA
3319,18,1646-10-31,NA,89,88,NA,Venice,525,y,Dalmatia,NA,NA,12,Foreign,War & Conflict,NA,NA
3347,14,1646-11-07,1646-10-11,90,89,NA,Venice,525,y,Izmir,603,y,12,Foreign,War & Conflict,NA,NA
3348,15,1646-11-07,1646-10-11,90,89,NA,Venice,525,y,Šibenik,NA,y,6,Foreign,War & Conflict,NA,NA
3349,16,1646-11-07,1646-10-11,90,89,NA,Venice,525,y,Warsaw,663,y,8,Foreign,War & Conflict,NA,NA
3394,26,1646-11-16,1646-10-19,91,90,NA,Venice,525,y,Candy,NA,y,11,Foreign,War & Conflict,NA,NA
3395,27,1646-11-16,1646-10-19,91,90,NA,Venice,525,y,Kythira,669,y,12,Foreign,War & Conflict,NA,NA
3396,28,1646-11-16,1646-10-19,91,90,NA,Venice,525,y,Šibenik,NA,y,16,Foreign,War & Conflict,NA,NA
3430,23,1646-11-23,1646-10-25,92,91,NA,Venice,525,y,Souda,676,y,11,Foreign,War & Conflict,NA,NA
3431,24,1646-11-23,1646-10-25,92,91,NA,Venice,525,y,Zadar,563,y,13,Foreign,War & Conflict,NA,NA
3432,25,1646-11-23,1646-10-25,92,91,NA,Venice,525,y,NA,NA,NA,9,Foreign,War & Conflict,NA,NA
3463,22,1646-11-28,1646-11-02,93,92,NA,Venice,525,y,NA,NA,NA,7,Foreign,Diplomacy/Politics,NA,NA
3464,23,1646-11-28,1646-11-02,93,92,NA,Venice,525,y,Padua,520,y,4,Foreign,War & Conflict,NA,NA
3465,24,1646-11-28,1646-11-02,93,92,NA,Venice,525,y,Dalmatia,NA,NA,12,Foreign,War & Conflict,NA,NA
3466,25,1646-11-28,1646-11-02,93,92,NA,Venice,525,y,Novigrade,546,y,4,Foreign,War & Conflict,NA,NA
3467,26,1646-11-28,1646-11-02,93,92,NA,Venice,525,y,NA,NA,NA,3,Foreign,Legal/Criminal,NA,NA
3509,28,1646-12-05,1646-11-09,94,93,NA,Venice,525,y,Šibenik,NA,y,7,Foreign,War & Conflict,NA,NA
3510,29,1646-12-05,1646-11-09,94,93,NA,Venice,525,y,Candia,NA,y,26,Foreign,War & Conflict,NA,NA
3511,30,1646-12-05,1646-11-09,94,93,NA,Venice,525,y,NA,NA,NA,4,Foreign,Diplomacy/Politics,NA,NA
3512,31,1646-12-05,1646-11-09,94,93,NA,Venice,525,y,NA,NA,NA,4,Foreign,Diplomacy/Politics;War & Conflict,NA,NA
3550,28,1646-12-14,1646-11-16,95,94,NA,Venice,525,y,NA,NA,NA,6,Foreign,Diplomacy/Politics,NA,NA
3551,29,1646-12-14,1646-11-16,95,94,NA,Venice,525,y,Constanstinople,NA,y,8,Foreign,Diplomacy/Politics,NA,NA
3552,30,1646-12-14,1646-11-16,95,94,NA,Venice,525,y,NA,NA,NA,4,Foreign,Diplomacy/Politics,NA,NA
3553,31,1646-12-14,1646-11-16,95,94,NA,Venice,525,y,Dalmatia,NA,NA,5,Foreign,War & Conflict,NA,NA
3596,34,1646-12-21,1646-11-22,96,96,NA,Venice,525,y,NA,NA,NA,3,Foreign,Diplomacy/Politics;Royal Courts,NA,NA
3597,35,1646-12-21,1646-11-22,96,96,NA,Venice,525,y,Šibenik,NA,y,3,Foreign,War & Conflict,NA,NA
3598,36,1646-12-21,1646-11-22,96,96,NA,Venice,525,y,NA,NA,NA,16,Foreign,Diplomacy/Politics;War & Conflict,NA,NA
3609,47,1646-12-21,1646-12-08,96,96,NA,Venice,525,y,Candia,NA,y,7,Foreign,War & Conflict,NA,NA
3649,32,1646-12-28,1646-11-26,97,95,NA,Venice,525,y,Zakynythos,662,y,29,Foreign,War & Conflict,NA,NA
3650,33,1646-12-28,1646-11-26,97,95,NA,Venice,525,y,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
3693,32,1647-01-04,1646-12-05,98,96,NA,Venice,525,y,Kythira,669,y,27,Foreign,War & Conflict,NA,NA
3694,33,1647-01-04,1646-12-05,98,96,NA,Venice,525,y,Dalmatia,NA,NA,12,Foreign,War & Conflict,NA,NA
3695,34,1647-01-04,1646-12-05,98,96,NA,Venice,525,y,NA,NA,NA,6,Foreign,Diplomacy/Politics;War & Conflict,NA,NA
3696,35,1647-01-04,1646-12-05,98,96,NA,Venice,525,y,NA,NA,NA,3,Foreign,Diplomacy/Politics;War & Conflict,NA,NA
3697,36,1647-01-04,1646-12-05,98,96,NA,Venice,525,y,Constantinople,684,y,3,Foreign,Other (explained in notes);Sensational News,NA,Thunderbolt hit ship
3724,14,1647-01-08,1646-12-21,99,97,Dutch Post,Venice,525,y,Zakynythos,662,y,4,Foreign,War & Conflict,NA,NA
3725,15,1647-01-08,1646-12-21,99,97,Dutch Post,Venice,525,y,Rome,529,y,9,Foreign,Diplomacy/Politics;War & Conflict,NA,Venice seeking allies against Turks
3726,16,1647-01-08,1646-12-21,99,97,Dutch Post,Venice,525,y,NA,NA,NA,4,Foreign,War & Conflict,NA,NA
3743,33,1647-01-11,1646-12-13,99,97,NA,Venice,525,y,NA,NA,NA,18,Foreign,War & Conflict,NA,NA
